patent_id,application_number,title,abstract,inventors,assignee,status,filing_date,url,source_query,last_updated_utc,llm_summary,pmid,journal,pubdate,year,month,day,authors,rochester_authors,affiliations,authors_display
18234353,18234353,Catheter in Bag without Additional Packaging,No abstract available.,,Assignee unavailable,Patented Case,2023-08-15,https://patentcenter.uspto.gov/applications/18234353,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18234353,USPTO Patent Application - Assignee unavailable,"Aug 15, 2023",2023,Aug,15,,,,
18365094,18365094,METHOD TO CREATE PATTERNS IN TISSUE GROWTH FOR TISSUE ENGINEERING,No abstract available.,,Assignee unavailable,Publications -- Issue Fee Payment Received,2023-08-03,https://patentcenter.uspto.gov/applications/18365094,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18365094,USPTO Patent Application - Assignee unavailable,"Aug 03, 2023",2023,Aug,3,,,,
18341248,18341248,SYSTEMS AND METHODS FOR CONTROLLING PLATE LOUDSPEAKERS USING MODAL CROSSOVER NETWORKS,No abstract available.,,Assignee unavailable,Patented Case,2023-06-26,https://patentcenter.uspto.gov/applications/18341248,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18341248,USPTO Patent Application - Assignee unavailable,"Jun 26, 2023",2023,Jun,26,,,,
18211474,18211474,OPTICAL HALOGENATED POLYMER THIN FILM WITH ULTRA-HIGH REFRACTIVE INDEX,No abstract available.,,Assignee unavailable,Patented Case,2023-06-19,https://patentcenter.uspto.gov/applications/18211474,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18211474,USPTO Patent Application - Assignee unavailable,"Jun 19, 2023",2023,Jun,19,,,,
18198509,18198509,METHOD FOR MODIFYING THE REFRACTIVE INDEX OF OCULAR TISSUES AND APPLICATIONS THEREOF,No abstract available.,,Assignee unavailable,Patented Case,2023-05-17,https://patentcenter.uspto.gov/applications/18198509,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18198509,USPTO Patent Application - Assignee unavailable,"May 17, 2023",2023,May,17,,,,
18311592,18311592,COMPOSITIONS AND METHODS FOR IMPROVING MECHANICAL PROPERTIES OF A TISSUE OR FOR REGENERATING AN INJURED OR DISEASED TISSUE,No abstract available.,,Assignee unavailable,Patented Case,2023-05-03,https://patentcenter.uspto.gov/applications/18311592,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18311592,USPTO Patent Application - Assignee unavailable,"May 03, 2023",2023,May,3,,,,
18033928,18033928,PHOTONIC INTEGRATED CIRCUIT AND CHARACTERIZATION METHOD,No abstract available.,,Assignee unavailable,Patented Case,2023-04-26,https://patentcenter.uspto.gov/applications/18033928,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18033928,USPTO Patent Application - Assignee unavailable,"Apr 26, 2023",2023,Apr,26,,,,
18028410,18028410,RANDOM RING PHOTONIC INTEGRATED CIRCUIT SPECTROMETER,No abstract available.,,Assignee unavailable,Patented Case,2023-03-24,https://patentcenter.uspto.gov/applications/18028410,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18028410,USPTO Patent Application - Assignee unavailable,"Mar 24, 2023",2023,Mar,24,,,,
18168926,18168926,"ARTIFICIALLY CURVED OPTICAL DETECTOR, AND METHODS AND SYSTEMS OF MAKING AND USING",No abstract available.,,Assignee unavailable,Patented Case,2023-02-14,https://patentcenter.uspto.gov/applications/18168926,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18168926,USPTO Patent Application - Assignee unavailable,"Feb 14, 2023",2023,Feb,14,,,,
18108384,18108384,"Leak-Free, Diffusion-Blocking Check Valve, Pump and Method",No abstract available.,,Assignee unavailable,Patented Case,2023-02-10,https://patentcenter.uspto.gov/applications/18108384,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18108384,USPTO Patent Application - Assignee unavailable,"Feb 10, 2023",2023,Feb,10,,,,
18107850,18107850,RECYCLABLE LAMINATED POLYOLEFIN-BASED FILM STRUCTURES,No abstract available.,,Assignee unavailable,Patented Case,2023-02-09,https://patentcenter.uspto.gov/applications/18107850,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18107850,USPTO Patent Application - Assignee unavailable,"Feb 09, 2023",2023,Feb,9,,,,
18017759,18017759,INHIBITORS OF INTERLEUKIN-1 RECEPTOR-ASSOCIATED KINASES 1 AND 4,No abstract available.,,Assignee unavailable,Publications -- Issue Fee Payment Received,2023-01-24,https://patentcenter.uspto.gov/applications/18017759,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18017759,USPTO Patent Application - Assignee unavailable,"Jan 24, 2023",2023,Jan,24,,,,
18017075,18017075,SUPERCONDUCTING HYDRIDE MATERIALS AND METHODS OF MAKING AND IDENTIFYING SAME,No abstract available.,,Assignee unavailable,Patented Case,2023-01-19,https://patentcenter.uspto.gov/applications/18017075,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18017075,USPTO Patent Application - Assignee unavailable,"Jan 19, 2023",2023,Jan,19,,,,
18098310,18098310,WEDGE SHAPED CONTAINER AND METHOD FOR MAKING A WEDGE SHAPED CONTAINER,No abstract available.,,Assignee unavailable,Patented Case,2023-01-18,https://patentcenter.uspto.gov/applications/18098310,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18098310,USPTO Patent Application - Assignee unavailable,"Jan 18, 2023",2023,Jan,18,,,,
18098274,18098274,FOLDED LAMINATE BLANK AND A PACK FORMED THEREFROM,No abstract available.,,Assignee unavailable,Patented Case,2023-01-18,https://patentcenter.uspto.gov/applications/18098274,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18098274,USPTO Patent Application - Assignee unavailable,"Jan 18, 2023",2023,Jan,18,,,,
18096718,18096718,"NON-HUMAN MAMMAL MODEL OF HUMAN DEGENERATIVE DISORDER, USES THEREOF, AND METHOD OF TREATING HUMAN DEGENERATIVE DISORDER",No abstract available.,,Assignee unavailable,Patented Case,2023-01-13,https://patentcenter.uspto.gov/applications/18096718,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18096718,USPTO Patent Application - Assignee unavailable,"Jan 13, 2023",2023,Jan,13,,,,
18095748,18095748,VISION CORRECTION WITH LASER REFRACTIVE INDEX CHANGES,No abstract available.,,Assignee unavailable,Patented Case,2023-01-11,https://patentcenter.uspto.gov/applications/18095748,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18095748,USPTO Patent Application - Assignee unavailable,"Jan 11, 2023",2023,Jan,11,,,,
18151114,18151114,2D SHEAR WAVE DISPERSION IMAGING USING A REVERBERANT SHEAR WAVE FIELD,No abstract available.,,Assignee unavailable,Patented Case,2023-01-06,https://patentcenter.uspto.gov/applications/18151114,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18151114,USPTO Patent Application - Assignee unavailable,"Jan 06, 2023",2023,Jan,6,,,,
18088967,18088967,METHOD AND APPARATUS TO IMAGE A POSITION AND ROTATION OF AN OPHTHALMIC LENS WORN ON A HUMAN EYE,No abstract available.,,Assignee unavailable,Patented Case,2022-12-27,https://patentcenter.uspto.gov/applications/18088967,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18088967,USPTO Patent Application - Assignee unavailable,"Dec 27, 2022",2022,Dec,27,,,,
18078675,18078675,CONTROL OF LASER FREQUENCY IN AN OPTICAL GYROSCOPE WITH A RING RESONATOR,No abstract available.,,Assignee unavailable,Patented Case,2022-12-09,https://patentcenter.uspto.gov/applications/18078675,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18078675,USPTO Patent Application - Assignee unavailable,"Dec 09, 2022",2022,Dec,9,,,,
17987981,17987981,Multispectral Imaging CMOS Sensor,No abstract available.,,Assignee unavailable,Patented Case,2022-11-16,https://patentcenter.uspto.gov/applications/17987981,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,17987981,USPTO Patent Application - Assignee unavailable,"Nov 16, 2022",2022,Nov,16,,,,
18052838,18052838,4-Amino Pyrimidine Compounds for the Treatment of Cancer,No abstract available.,,Assignee unavailable,Publications -- Issue Fee Payment Received,2022-11-04,https://patentcenter.uspto.gov/applications/18052838,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18052838,USPTO Patent Application - Assignee unavailable,"Nov 04, 2022",2022,Nov,4,,,,
17981277,17981277,PHASED CIRCULAR ARRAY OF PLANAR OMNIDIRECTIONAL RADIATING ELEMENTS,No abstract available.,,Assignee unavailable,Patented Case,2022-11-04,https://patentcenter.uspto.gov/applications/17981277,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,17981277,USPTO Patent Application - Assignee unavailable,"Nov 04, 2022",2022,Nov,4,,,,
17981256,17981256,COOLING DEVICE HAVING A BOILING CHAMBER WITH SUBMERGED CONDENSATION AND METHOD,No abstract available.,,Assignee unavailable,Patented Case,2022-11-04,https://patentcenter.uspto.gov/applications/17981256,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,17981256,USPTO Patent Application - Assignee unavailable,"Nov 04, 2022",2022,Nov,4,,,,
17920390,17920390,SYSTEM AND METHOD FOR ULTRASOUND IMAGING OF TISSUE THROUGH BONE,No abstract available.,,Assignee unavailable,Patented Case,2022-10-20,https://patentcenter.uspto.gov/applications/17920390,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,17920390,USPTO Patent Application - Assignee unavailable,"Oct 20, 2022",2022,Oct,20,,,,
17920272,17920272,INHIBITORS OF HUMAN EPIDIDYMUS PROTEIN 4,No abstract available.,,Assignee unavailable,Notice of Allowance Mailed -- Application Received in Office of Publications,2022-10-20,https://patentcenter.uspto.gov/applications/17920272,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,17920272,USPTO Patent Application - Assignee unavailable,"Oct 20, 2022",2022,Oct,20,,,,
18047749,18047749,METHODS AND COMPOSITIONS FOR REJUVENATING CNS GLIAL POPULATIONS BY SUPPRESION OF TRANSCRIPTION FACTORS,No abstract available.,,Assignee unavailable,Publications -- Issue Fee Payment Received,2022-10-19,https://patentcenter.uspto.gov/applications/18047749,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18047749,USPTO Patent Application - Assignee unavailable,"Oct 19, 2022",2022,Oct,19,,,,
18047744,18047744,COMPOSITIONS AND METHODS FOR TREATING MYELIN DEFICIENCY BY REJUVENATING GLIAL PROGENITOR CELLS,No abstract available.,,Assignee unavailable,Notice of Allowance Mailed -- Application Received in Office of Publications,2022-10-19,https://patentcenter.uspto.gov/applications/18047744,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,18047744,USPTO Patent Application - Assignee unavailable,"Oct 19, 2022",2022,Oct,19,,,,
17968984,17968984,MICRORNA-MEDIATED METHODS FOR REJUVENATING CNS GLIAL POPULATIONS,No abstract available.,,Assignee unavailable,Patented Case,2022-10-19,https://patentcenter.uspto.gov/applications/17968984,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:23Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,17968984,USPTO Patent Application - Assignee unavailable,"Oct 19, 2022",2022,Oct,19,,,,
